latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.01933,28.887304,32.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),wind_direction_10m (°)
2023-06-29T07:00,20.7,76,0.20,0.20,51,1014.2,100,24.1,44.6,357
2023-06-29T08:00,21.0,72,0.00,0.00,3,1014.7,100,25.2,45.4,360
2023-06-29T09:00,21.8,65,0.00,0.00,3,1015.0,100,25.2,47.2,3
2023-06-29T10:00,22.8,58,0.00,0.00,2,1015.1,59,21.6,46.8,11
2023-06-29T11:00,24.0,53,0.00,0.00,3,1014.8,95,17.9,41.8,15
2023-06-29T12:00,23.9,54,0.00,0.00,3,1014.9,98,9.3,37.8,344
2023-06-29T13:00,23.5,56,0.00,0.00,3,1014.8,100,16.6,32.0,356
2023-06-29T14:00,22.2,61,0.00,0.00,3,1014.8,100,19.1,37.1,2
2023-06-29T15:00,22.5,58,0.00,0.00,0,1014.5,18,15.5,36.0,3
2023-06-29T16:00,22.2,57,0.00,0.00,0,1014.6,4,13.4,29.9,20
2023-06-29T17:00,21.1,61,0.00,0.00,0,1014.4,2,12.3,25.9,40
2023-06-29T18:00,19.6,70,0.00,0.00,0,1014.4,2,8.2,22.0,49
2023-06-29T19:00,18.7,76,0.00,0.00,0,1014.7,2,6.6,13.7,61
2023-06-29T20:00,18.0,81,0.00,0.00,0,1014.8,0,5.8,11.2,68
2023-06-29T21:00,17.4,84,0.00,0.00,0,1014.8,0,5.4,9.4,70
2023-06-29T22:00,16.8,86,0.00,0.00,0,1014.9,0,6.2,9.0,69
2023-06-29T23:00,16.5,87,0.00,0.00,0,1014.7,0,6.0,9.0,65
2023-06-30T00:00,16.0,90,0.00,0.00,0,1014.6,0,3.4,8.6,18
2023-06-30T01:00,15.4,91,0.00,0.00,1,1014.8,32,4.0,8.3,355
2023-06-30T02:00,14.7,91,0.00,0.00,2,1014.9,60,3.3,8.3,354
2023-06-30T03:00,14.4,90,0.00,0.00,2,1015.0,73,4.4,10.1,351
2023-06-30T04:00,15.6,88,0.00,0.00,3,1015.1,80,4.0,10.8,360
2023-06-30T05:00,19.4,68,0.00,0.00,0,1015.1,1,2.6,11.9,16
2023-06-30T06:00,22.0,52,0.00,0.00,0,1015.2,0,1.5,11.9,135
2023-06-30T07:00,23.8,44,0.00,0.00,0,1015.1,0,4.3,16.6,180
2023-06-30T08:00,24.9,43,0.00,0.00,0,1015.0,1,6.6,20.9,193
2023-06-30T09:00,25.9,44,0.00,0.00,0,1014.9,4,10.0,25.6,193
2023-06-30T10:00,26.4,41,0.00,0.00,1,1014.6,25,13.9,32.4,197
2023-06-30T11:00,26.6,37,0.00,0.00,0,1014.2,17,12.7,32.8,209
2023-06-30T12:00,26.7,35,0.00,0.00,0,1013.9,8,9.5,30.6,233
2023-06-30T13:00,27.2,35,0.00,0.00,0,1013.3,11,4.4,22.7,261
2023-06-30T14:00,27.2,36,0.00,0.00,0,1012.9,10,4.9,16.9,17
2023-06-30T15:00,27.0,37,0.00,0.00,0,1012.6,4,10.4,23.4,44
2023-06-30T16:00,25.8,42,0.00,0.00,0,1012.4,0,13.3,25.9,52
2023-06-30T17:00,23.9,51,0.00,0.00,0,1012.4,0,14.4,26.3,58
2023-06-30T18:00,21.9,62,0.00,0.00,0,1012.3,0,12.6,25.2,66
2023-06-30T19:00,21.1,66,0.00,0.00,0,1012.5,0,8.8,20.9,81
2023-06-30T20:00,19.6,73,0.00,0.00,0,1012.4,0,7.4,14.4,76
2023-06-30T21:00,19.6,71,0.00,0.00,0,1012.3,0,5.7,9.7,55
2023-06-30T22:00,19.9,67,0.00,0.00,0,1012.1,0,4.8,6.8,63
2023-06-30T23:00,18.7,70,0.00,0.00,0,1011.7,0,4.6,5.8,45
2023-07-01T00:00,18.2,73,0.00,0.00,0,1011.7,0,4.0,7.6,10
2023-07-01T01:00,17.8,75,0.00,0.00,0,1011.7,0,5.0,9.0,360
2023-07-01T02:00,16.5,82,0.00,0.00,0,1011.6,0,5.2,9.0,12
2023-07-01T03:00,15.9,84,0.00,0.00,0,1011.8,0,4.3,9.0,24
2023-07-01T04:00,18.4,73,0.00,0.00,0,1012.0,0,6.1,11.5,40
2023-07-01T05:00,21.7,55,0.00,0.00,0,1012.1,0,4.4,13.0,81
2023-07-01T06:00,24.0,44,0.00,0.00,0,1011.9,0,4.3,15.5,114
2023-07-01T07:00,25.5,40,0.00,0.00,0,1011.8,0,3.6,16.2,143
2023-07-01T08:00,26.8,37,0.00,0.00,0,1011.4,0,4.0,17.6,153
2023-07-01T09:00,27.8,33,0.00,0.00,0,1011.2,0,4.0,18.4,153
2023-07-01T10:00,28.6,30,0.00,0.00,0,1010.7,0,3.7,18.4,119
2023-07-01T11:00,29.2,29,0.00,0.00,0,1010.3,0,3.4,19.1,108
2023-07-01T12:00,29.0,34,0.00,0.00,0,1009.9,0,10.3,18.4,216
2023-07-01T13:00,29.3,32,0.00,0.00,0,1009.6,0,6.9,25.9,223
2023-07-01T14:00,29.0,33,0.00,0.00,0,1009.3,0,2.2,21.2,360
2023-07-01T15:00,28.4,40,0.00,0.00,0,1009.2,0,10.0,22.3,41
2023-07-01T16:00,27.1,43,0.00,0.00,0,1009.0,0,16.2,29.9,58
2023-07-01T17:00,25.3,51,0.00,0.00,0,1009.1,0,16.0,30.2,67
2023-07-01T18:00,23.4,62,0.00,0.00,0,1009.0,0,12.1,27.4,73
2023-07-01T19:00,22.1,69,0.00,0.00,0,1009.6,0,9.9,20.2,80
2023-07-01T20:00,21.0,76,0.00,0.00,0,1009.7,0,5.4,16.2,82
2023-07-01T21:00,19.6,83,0.00,0.00,0,1009.6,0,7.5,9.0,73
2023-07-01T22:00,19.0,85,0.00,0.00,0,1009.6,0,2.9,9.4,7
2023-07-01T23:00,21.1,73,0.00,0.00,0,1009.2,0,2.6,4.7,56
2023-07-02T00:00,18.1,83,0.00,0.00,0,1009.2,0,6.4,4.3,308
2023-07-02T01:00,18.1,81,0.00,0.00,0,1009.1,0,1.5,8.3,14
2023-07-02T02:00,17.0,87,0.00,0.00,0,1008.7,0,6.2,7.6,80
2023-07-02T03:00,17.6,86,0.00,0.00,0,1008.6,0,6.4,9.7,117
2023-07-02T04:00,20.9,78,0.00,0.00,0,1008.9,0,7.7,12.6,152
2023-07-02T05:00,23.0,69,0.00,0.00,0,1008.8,0,8.0,17.6,185
2023-07-02T06:00,24.6,55,0.00,0.00,0,1009.1,0,9.2,22.0,201
2023-07-02T07:00,26.0,47,0.00,0.00,0,1008.9,0,9.8,24.1,204
2023-07-02T08:00,27.0,42,0.00,0.00,0,1008.8,0,10.5,26.3,207
2023-07-02T09:00,28.0,37,0.00,0.00,0,1008.8,0,10.3,26.6,205
2023-07-02T10:00,29.0,33,0.00,0.00,0,1008.6,0,10.4,27.0,200
2023-07-02T11:00,29.9,28,0.00,0.00,0,1008.3,0,11.0,27.7,203
2023-07-02T12:00,30.5,29,0.00,0.00,0,1007.9,0,9.5,27.7,205
2023-07-02T13:00,30.6,28,0.00,0.00,0,1007.8,6,8.9,25.6,212
2023-07-02T14:00,30.9,26,0.00,0.00,0,1007.4,2,8.6,23.8,213
2023-07-02T15:00,30.8,26,0.00,0.00,0,1007.0,8,8.7,22.3,210
2023-07-02T16:00,30.1,30,0.00,0.00,0,1007.2,3,7.2,20.5,207
2023-07-02T17:00,28.9,35,0.00,0.00,0,1007.2,5,2.6,16.2,146
2023-07-02T18:00,27.0,40,0.00,0.00,0,1007.2,2,7.6,11.2,93
2023-07-02T19:00,26.3,49,0.00,0.00,0,1007.4,1,9.7,15.8,92
2023-07-02T20:00,25.4,58,0.00,0.00,0,1007.6,1,8.3,15.8,108
2023-07-02T21:00,24.8,60,0.00,0.00,0,1007.5,1,6.4,13.7,106
2023-07-02T22:00,23.5,63,0.00,0.00,0,1007.4,0,5.4,10.1,53
2023-07-02T23:00,22.9,64,0.00,0.00,0,1007.4,1,4.4,8.3,9
2023-07-03T00:00,23.4,65,0.00,0.00,1,1008.1,34,5.1,11.2,262
2023-07-03T01:00,21.1,74,0.00,0.00,0,1007.8,2,6.9,8.3,332
2023-07-03T02:00,21.5,68,0.00,0.00,0,1007.8,3,6.3,10.1,347
2023-07-03T03:00,20.9,67,0.00,0.00,0,1008.5,0,7.6,10.1,357
2023-07-03T04:00,22.8,57,0.00,0.00,0,1009.2,0,7.6,13.3,5
2023-07-03T05:00,23.7,76,0.00,0.00,1,1009.7,22,18.7,35.3,2
2023-07-03T06:00,26.0,62,0.00,0.00,0,1009.6,1,10.7,33.8,45
2023-07-03T07:00,27.7,54,0.00,0.00,0,1009.7,0,11.2,27.4,48
2023-07-03T08:00,29.3,46,0.00,0.00,0,1009.9,0,4.7,25.9,67
2023-07-03T09:00,29.5,46,0.00,0.00,0,1009.8,0,2.6,19.1,16
2023-07-03T10:00,29.9,47,0.00,0.00,0,1009.6,0,1.5,17.6,346
2023-07-03T11:00,30.3,47,0.10,0.10,51,1009.9,8,5.4,20.5,352
2023-07-03T12:00,31.2,42,0.00,0.00,1,1009.8,21,16.9,32.0,40
2023-07-03T13:00,29.6,46,0.00,0.00,0,1010.3,10,27.0,49.7,37
2023-07-03T14:00,28.5,42,0.00,0.00,2,1010.3,50,24.7,52.2,37
2023-07-03T15:00,27.4,45,0.00,0.00,0,1010.5,0,26.3,47.9,42
2023-07-03T16:00,26.0,54,0.00,0.00,0,1010.9,13,21.4,47.9,36
2023-07-03T17:00,24.9,65,0.00,0.00,0,1011.3,1,20.7,38.9,40
2023-07-03T18:00,23.7,76,0.00,0.00,0,1011.6,0,17.4,36.0,34
2023-07-03T19:00,23.1,83,0.00,0.00,0,1011.9,0,16.3,29.5,31
2023-07-03T20:00,22.6,87,0.00,0.00,0,1012.2,0,12.6,27.4,31
2023-07-03T21:00,22.2,90,0.00,0.00,0,1012.4,0,11.8,21.6,27
2023-07-03T22:00,21.9,92,0.00,0.00,0,1012.4,0,12.6,20.5,20
2023-07-03T23:00,21.6,93,0.00,0.00,0,1012.4,0,12.1,21.2,23
2023-07-04T00:00,21.3,91,0.00,0.00,0,1012.3,0,11.5,20.9,32
2023-07-04T01:00,21.0,91,0.00,0.00,0,1012.8,0,10.7,18.4,33
2023-07-04T02:00,21.0,92,0.00,0.00,0,1012.9,0,12.0,20.2,39
2023-07-04T03:00,21.0,93,0.00,0.00,0,1013.2,1,11.1,19.4,36
2023-07-04T04:00,22.8,85,0.00,0.00,0,1013.3,5,14.3,24.5,41
2023-07-04T05:00,24.5,75,0.00,0.00,0,1013.2,12,15.1,28.8,38
2023-07-04T06:00,26.5,61,0.00,0.00,0,1013.3,2,16.1,31.7,39
2023-07-04T07:00,28.0,51,0.00,0.00,0,1013.3,0,19.1,37.1,44
2023-07-04T08:00,29.2,45,0.00,0.00,0,1013.3,0,19.9,39.6,45
2023-07-04T09:00,30.2,39,0.00,0.00,0,1013.2,0,20.9,41.4,42
2023-07-04T10:00,31.0,34,0.00,0.00,0,1013.0,0,22.1,43.6,37
2023-07-04T11:00,30.9,33,0.00,0.00,0,1012.7,0,23.4,45.7,34
2023-07-04T12:00,31.0,39,0.00,0.00,0,1012.5,0,24.0,46.8,41
2023-07-04T13:00,30.0,42,0.00,0.00,0,1012.5,0,22.4,46.1,33
2023-07-04T14:00,29.1,46,0.00,0.00,0,1012.3,0,23.7,44.3,36
2023-07-04T15:00,27.4,56,0.00,0.00,0,1012.0,0,24.5,45.0,36
2023-07-04T16:00,25.8,64,0.00,0.00,0,1012.1,0,25.4,45.7,39
2023-07-04T17:00,24.2,76,0.00,0.00,0,1012.1,5,23.2,44.6,41
2023-07-04T18:00,23.5,82,0.00,0.00,0,1012.0,0,20.9,40.3,41
2023-07-04T19:00,23.0,85,0.00,0.00,0,1012.6,0,18.9,35.6,42
2023-07-04T20:00,22.7,87,0.00,0.00,0,1012.5,2,18.8,31.3,36
2023-07-04T21:00,22.5,88,0.00,0.00,0,1012.4,7,18.8,31.7,32
2023-07-04T22:00,22.3,90,0.00,0.00,0,1012.5,3,17.6,31.0,35
2023-07-04T23:00,22.1,91,0.00,0.00,0,1012.3,8,16.1,28.4,39
2023-07-05T00:00,22.6,87,0.00,0.00,0,1012.2,11,16.3,26.3,49
2023-07-05T01:00,22.5,88,0.00,0.00,1,1012.3,24,14.8,27.0,49
2023-07-05T02:00,22.0,90,0.00,0.00,1,1012.0,44,16.0,26.3,44
2023-07-05T03:00,22.1,88,0.00,0.00,1,1012.0,23,16.0,26.6,36
2023-07-05T04:00,23.1,80,0.00,0.00,0,1011.8,7,19.5,33.8,34
2023-07-05T05:00,24.5,71,0.00,0.00,1,1011.5,36,22.8,40.3,39
2023-07-05T06:00,26.2,63,0.00,0.00,3,1011.3,96,22.7,41.8,43
2023-07-05T07:00,26.7,64,0.00,0.00,3,1011.1,87,22.4,42.5,44
2023-07-05T08:00,27.5,62,0.00,0.00,3,1011.1,93,21.9,42.8,42
2023-07-05T09:00,27.9,61,0.00,0.00,3,1011.1,88,21.0,42.1,38
2023-07-05T10:00,28.6,58,0.00,0.00,2,1010.9,67,23.7,45.0,33
2023-07-05T11:00,28.9,57,0.00,0.00,1,1010.5,36,24.9,47.5,31
2023-07-05T12:00,28.2,55,0.00,0.00,2,1010.8,50,22.6,49.7,34
2023-07-05T13:00,27.5,57,0.00,0.00,0,1010.4,12,25.6,48.2,35
2023-07-05T14:00,27.0,61,0.00,0.00,1,1009.8,24,26.8,50.4,40
2023-07-05T15:00,26.1,64,0.00,0.00,1,1009.4,39,25.9,49.7,35
2023-07-05T16:00,25.4,66,0.00,0.00,2,1009.3,52,25.1,46.8,29
2023-07-05T17:00,24.5,71,0.00,0.00,1,1009.3,33,23.5,44.6,27
2023-07-05T18:00,23.8,75,0.00,0.00,2,1009.4,53,20.3,40.7,27
2023-07-05T19:00,23.4,79,0.00,0.00,2,1009.6,56,20.2,33.5,31
2023-07-05T20:00,23.2,82,0.00,0.00,0,1009.6,12,19.5,33.5,34
2023-07-05T21:00,23.0,84,0.00,0.00,0,1009.6,3,18.2,32.4,30
2023-07-05T22:00,22.9,85,0.00,0.00,0,1009.4,0,18.2,30.2,30
2023-07-05T23:00,22.9,85,0.00,0.00,0,1009.1,8,18.4,30.2,28
2023-07-06T00:00,23.0,85,0.00,0.00,0,1009.2,6,14.9,30.2,58
2023-07-06T01:00,22.9,86,0.30,0.30,51,1009.4,96,12.1,23.4,23
2023-07-06T02:00,23.1,87,0.00,0.00,1,1009.0,37,12.5,27.4,41
2023-07-06T03:00,22.8,88,0.00,0.00,3,1008.9,86,11.7,19.4,34
2023-07-06T04:00,23.7,83,0.00,0.00,3,1008.9,99,9.0,20.2,16
2023-07-06T05:00,25.5,73,0.00,0.00,3,1008.8,94,15.1,27.0,38
2023-07-06T06:00,26.9,66,0.00,0.00,3,1008.7,87,20.2,37.4,35
2023-07-06T07:00,27.9,61,0.00,0.00,3,1009.2,100,14.5,37.4,48
2023-07-06T08:00,28.5,58,0.00,0.00,3,1009.1,100,17.6,33.1,31
2023-07-06T09:00,29.4,55,0.00,0.00,3,1009.4,100,21.3,41.8,30
2023-07-06T10:00,29.0,58,0.00,0.00,3,1009.5,100,23.0,42.8,29
2023-07-06T11:00,28.4,59,0.00,0.00,3,1009.2,100,24.8,45.7,33
2023-07-06T12:00,31.1,46,0.00,0.00,3,1008.9,99,23.8,47.2,38
2023-07-06T13:00,30.1,49,0.00,0.00,2,1009.2,52,23.4,46.8,29
2023-07-06T14:00,29.5,52,0.00,0.00,2,1009.3,64,21.3,44.6,28
2023-07-06T15:00,28.6,54,0.00,0.00,3,1009.1,100,20.9,41.4,27
2023-07-06T16:00,28.0,53,0.00,0.00,3,1009.1,99,20.3,39.2,23
2023-07-06T17:00,26.6,60,0.00,0.00,3,1009.3,100,17.9,37.1,25
2023-07-06T18:00,25.1,73,0.00,0.00,3,1009.4,100,16.1,31.0,29
2023-07-06T19:00,24.3,81,0.00,0.00,3,1009.9,100,15.5,27.0,28
2023-07-06T20:00,23.6,85,0.00,0.00,1,1009.9,44,13.8,25.6,20
2023-07-06T21:00,23.0,88,0.00,0.00,0,1010.2,3,10.7,22.7,20
2023-07-06T22:00,22.5,91,0.00,0.00,0,1010.3,0,7.6,17.3,25
2023-07-06T23:00,21.6,95,0.00,0.00,0,1010.1,5,5.0,12.6,30
2023-07-07T00:00,21.5,95,0.00,0.00,0,1010.1,0,2.6,8.6,304
2023-07-07T01:00,21.6,91,0.00,0.00,0,1010.3,6,11.1,18.0,335
2023-07-07T02:00,21.6,84,0.00,0.00,0,1010.3,6,7.4,18.4,14
2023-07-07T03:00,21.1,86,0.00,0.00,0,1010.6,19,3.7,12.6,61
2023-07-07T04:00,22.4,80,0.00,0.00,0,1010.9,0,3.3,9.0,354
2023-07-07T05:00,24.9,65,0.00,0.00,0,1010.7,0,1.6,9.7,207
2023-07-07T06:00,27.0,56,0.00,0.00,0,1010.9,2,3.6,14.8,217
2023-07-07T07:00,28.6,56,0.00,0.00,1,1011.1,35,5.2,17.6,304
2023-07-07T08:00,29.2,55,0.00,0.00,1,1011.2,31,10.2,24.5,350
2023-07-07T09:00,30.6,49,0.00,0.00,0,1011.2,12,13.3,32.4,2
2023-07-07T10:00,31.4,47,0.00,0.00,1,1011.1,44,14.4,34.2,360
2023-07-07T11:00,31.6,47,0.00,0.00,1,1011.0,42,16.0,35.3,8
2023-07-07T12:00,31.4,46,0.00,0.00,1,1010.1,28,8.8,37.4,289
2023-07-07T13:00,30.9,48,0.00,0.00,2,1010.4,51,15.1,33.1,3
2023-07-07T14:00,31.0,46,0.00,0.00,3,1010.2,99,13.8,32.4,15
2023-07-07T15:00,30.3,47,0.10,0.10,51,1010.5,85,14.8,30.2,6
2023-07-07T16:00,29.3,49,0.00,0.00,3,1011.0,100,16.9,31.3,12
2023-07-07T17:00,27.5,58,0.00,0.00,3,1011.3,100,14.4,31.7,1
2023-07-07T18:00,25.5,69,0.80,0.80,53,1012.0,100,11.0,25.6,302
2023-07-07T19:00,25.3,73,0.10,0.10,51,1012.0,99,7.6,19.8,357
2023-07-07T20:00,25.0,75,0.10,0.10,51,1012.3,62,3.4,12.2,302
2023-07-07T21:00,23.6,85,0.10,0.10,51,1012.3,41,5.8,11.2,184
2023-07-07T22:00,23.0,87,0.30,0.30,51,1012.5,31,8.9,20.9,133
2023-07-07T23:00,22.8,86,0.00,0.00,0,1012.0,18,4.7,14.8,270
2023-07-08T00:00,21.8,90,0.00,0.00,0,1012.8,16,8.7,10.4,275
2023-07-08T01:00,21.4,90,5.50,5.50,63,1012.2,99,10.8,33.1,345
2023-07-08T02:00,21.5,91,1.00,1.00,55,1011.8,82,17.1,26.3,330
2023-07-08T03:00,21.0,91,0.40,0.40,51,1012.3,90,14.5,37.1,346
2023-07-08T04:00,21.6,89,3.90,3.90,63,1012.5,92,13.3,23.4,360
2023-07-08T05:00,22.3,86,0.00,0.00,3,1012.2,92,15.8,29.2,333
2023-07-08T06:00,23.0,78,2.30,2.30,61,1012.3,70,15.8,27.4,343
2023-07-08T07:00,22.6,80,1.70,1.70,61,1012.8,90,24.9,42.5,357
2023-07-08T08:00,23.0,76,0.20,0.20,51,1012.9,99,24.9,49.7,346
2023-07-08T09:00,23.5,76,0.40,0.40,51,1013.2,95,22.0,44.6,358
2023-07-08T10:00,24.2,69,0.20,0.20,51,1013.7,100,24.9,46.4,2
2023-07-08T11:00,23.5,72,0.20,0.20,51,1013.6,86,22.4,46.1,354
2023-07-08T12:00,28.5,45,0.00,0.00,2,1013.1,56,17.4,41.4,322
2023-07-08T13:00,25.6,58,0.40,0.40,51,1013.7,95,21.9,48.2,346
2023-07-08T14:00,23.6,68,1.50,1.50,61,1013.9,74,23.2,42.5,348
2023-07-08T15:00,24.2,65,0.10,0.10,51,1013.6,63,20.2,42.1,338
2023-07-08T16:00,23.5,67,0.10,0.10,51,1013.7,33,20.2,39.2,349
2023-07-08T17:00,22.9,69,0.20,0.20,51,1014.0,18,19.7,36.0,352
2023-07-08T18:00,22.2,73,0.10,0.10,51,1014.2,20,14.3,32.8,342
2023-07-08T19:00,22.5,66,0.00,0.00,1,1014.6,33,22.3,35.3,346
2023-07-08T20:00,22.1,69,0.00,0.00,1,1014.5,25,21.7,36.4,349
2023-07-08T21:00,21.6,69,0.00,0.00,1,1014.8,28,20.8,36.7,351
2023-07-08T22:00,21.4,66,0.00,0.00,1,1014.9,39,22.0,35.6,350
2023-07-08T23:00,21.1,67,0.00,0.00,1,1014.7,40,22.0,36.0,350
2023-07-09T00:00,20.4,62,0.00,0.00,1,1014.5,27,21.9,36.0,300
2023-07-09T01:00,20.3,62,0.00,0.00,3,1014.4,100,19.7,37.1,310
2023-07-09T02:00,20.6,70,0.00,0.00,3,1014.5,100,22.7,36.7,335
2023-07-09T03:00,21.6,61,0.00,0.00,2,1014.5,57,24.1,40.0,333
2023-07-09T04:00,22.2,54,0.00,0.00,3,1015.0,100,25.9,43.6,333
2023-07-09T05:00,23.0,50,0.00,0.00,3,1015.1,100,28.7,49.0,338
2023-07-09T06:00,23.1,50,0.00,0.00,2,1015.2,52,30.8,53.3,339
2023-07-09T07:00,24.9,45,0.00,0.00,3,1014.8,92,33.3,59.0,344
2023-07-09T08:00,24.6,47,0.00,0.00,3,1015.3,100,32.7,59.8,349
2023-07-09T09:00,25.1,46,0.00,0.00,3,1015.4,88,29.6,58.0,344
2023-07-09T10:00,25.7,44,0.00,0.00,3,1015.7,100,29.3,53.3,346
2023-07-09T11:00,25.0,47,0.00,0.00,2,1015.8,75,27.3,52.9,348
2023-07-09T12:00,24.1,50,0.00,0.00,1,1016.3,32,28.8,52.2,347
2023-07-09T13:00,26.0,44,0.00,0.00,0,1016.2,15,24.5,51.8,358
2023-07-09T14:00,26.9,40,0.00,0.00,1,1015.9,32,27.1,49.0,356
2023-07-09T15:00,27.0,36,0.00,0.00,0,1015.7,6,25.6,49.3,2
2023-07-09T16:00,26.5,39,0.00,0.00,0,1016.0,9,21.1,45.0,17
2023-07-09T17:00,25.4,45,0.00,0.00,0,1016.3,6,13.5,36.7,29
2023-07-09T18:00,23.3,54,0.00,0.00,0,1016.5,16,6.6,22.0,45
2023-07-09T19:00,22.1,61,0.00,0.00,0,1016.8,1,5.4,11.2,42
2023-07-09T20:00,22.8,59,0.00,0.00,0,1016.8,0,3.6,8.3,37
2023-07-09T21:00,22.4,61,0.00,0.00,0,1016.8,2,1.3,4.3,326
2023-07-09T22:00,22.1,62,0.00,0.00,0,1016.7,0,2.0,2.9,315
2023-07-09T23:00,19.2,74,0.00,0.00,0,1016.6,0,5.6,7.2,315
2023-07-10T00:00,19.2,72,0.00,0.00,0,1017.1,1,6.6,9.0,299
2023-07-10T01:00,18.0,75,0.00,0.00,0,1017.2,1,6.1,11.2,298
2023-07-10T02:00,17.0,80,0.00,0.00,0,1017.4,0,7.6,9.7,301
2023-07-10T03:00,16.7,82,0.00,0.00,0,1017.7,0,7.1,9.7,311
2023-07-10T04:00,19.6,69,0.00,0.00,0,1018.0,0,3.8,9.0,319
2023-07-10T05:00,21.9,59,0.00,0.00,0,1018.0,0,2.7,10.8,293
2023-07-10T06:00,24.2,49,0.00,0.00,0,1018.1,0,3.9,14.8,292
2023-07-10T07:00,26.5,43,0.00,0.00,0,1017.8,1,5.1,17.6,309
2023-07-10T08:00,28.0,35,0.00,0.00,0,1017.5,1,4.8,19.1,333
2023-07-10T09:00,28.5,33,0.00,0.00,0,1017.4,7,5.8,20.9,30
2023-07-10T10:00,28.9,32,0.00,0.00,0,1017.6,10,6.1,22.0,45
2023-07-10T11:00,29.0,32,0.00,0.00,0,1017.5,2,5.1,22.0,45
2023-07-10T12:00,27.7,48,0.00,0.00,0,1017.3,1,8.9,20.5,230
2023-07-10T13:00,28.6,41,0.00,0.00,0,1017.1,15,5.4,26.6,233
2023-07-10T14:00,28.4,41,0.00,0.00,0,1016.7,14,6.5,18.7,214
2023-07-10T15:00,27.8,45,0.00,0.00,0,1016.4,7,7.5,19.4,215
2023-07-10T16:00,27.2,47,0.00,0.00,0,1016.5,0,5.2,19.4,214
2023-07-10T17:00,26.1,51,0.00,0.00,0,1016.5,5,2.9,14.0,187
2023-07-10T18:00,24.9,58,0.00,0.00,0,1016.7,8,0.4,7.2,270
2023-07-10T19:00,24.2,62,0.00,0.00,0,1016.8,9,2.1,2.2,121
2023-07-10T20:00,22.9,72,0.00,0.00,1,1016.6,22,4.4,5.0,171
2023-07-10T21:00,21.6,82,0.00,0.00,0,1016.7,0,5.4,6.8,172
2023-07-10T22:00,21.5,85,0.00,0.00,0,1016.7,0,3.9,6.5,158
2023-07-10T23:00,22.0,83,0.00,0.00,0,1016.7,0,3.4,4.3,162
2023-07-11T00:00,21.5,68,0.00,0.00,0,1016.8,0,6.6,6.1,279
2023-07-11T01:00,19.9,72,0.00,0.00,0,1016.5,9,8.7,10.8,315
2023-07-11T02:00,21.5,63,0.00,0.00,0,1016.2,5,4.5,10.1,299
2023-07-11T03:00,19.5,77,0.00,0.00,0,1016.4,8,6.9,7.9,186
2023-07-11T04:00,22.4,75,0.00,0.00,0,1016.4,3,11.2,18.4,195
2023-07-11T05:00,24.0,68,0.00,0.00,0,1016.7,12,12.5,23.8,219
2023-07-11T06:00,25.0,66,0.00,0.00,0,1016.7,0,15.6,31.0,218
2023-07-11T07:00,25.8,63,0.00,0.00,3,1016.7,90,17.4,34.9,220
2023-07-11T08:00,26.6,58,0.00,0.00,3,1016.8,83,17.3,36.0,222
2023-07-11T09:00,27.2,56,0.00,0.00,1,1016.8,38,16.8,36.0,223
2023-07-11T10:00,28.2,53,0.00,0.00,0,1016.8,15,17.1,36.7,224
2023-07-11T11:00,28.8,51,0.00,0.00,0,1016.5,3,14.0,36.4,222
2023-07-11T12:00,29.1,52,0.00,0.00,0,1016.3,7,15.1,32.4,220
2023-07-11T13:00,29.4,51,0.00,0.00,0,1015.9,7,15.6,34.6,209
2023-07-11T14:00,28.9,50,0.00,0.00,0,1015.8,1,16.5,34.2,200
2023-07-11T15:00,28.4,49,0.00,0.00,0,1015.7,4,15.8,33.1,192
2023-07-11T16:00,27.3,50,0.00,0.00,0,1015.6,6,11.7,30.6,191
2023-07-11T17:00,26.3,54,0.00,0.00,1,1016.0,47,6.2,22.3,201
2023-07-11T18:00,24.7,62,0.00,0.00,0,1016.0,12,3.9,11.2,158
2023-07-11T19:00,23.9,65,0.00,0.00,0,1016.2,1,4.7,7.2,157
2023-07-11T20:00,23.1,67,0.00,0.00,0,1016.0,1,5.9,7.9,166
2023-07-11T21:00,22.3,71,0.00,0.00,0,1015.9,0,7.6,9.0,188
2023-07-11T22:00,22.0,71,0.00,0.00,0,1015.9,1,7.8,9.0,193
2023-07-11T23:00,22.0,70,0.00,0.00,0,1015.6,0,6.8,10.4,183
2023-07-12T00:00,23.1,74,0.00,0.00,0,1015.5,4,10.2,10.4,219
2023-07-12T01:00,23.4,77,0.00,0.00,0,1015.4,3,12.2,19.8,223
2023-07-12T02:00,23.2,83,0.00,0.00,0,1015.6,1,10.9,19.8,224
2023-07-12T03:00,23.0,86,0.00,0.00,0,1015.7,9,9.7,18.0,231
2023-07-12T04:00,24.2,79,0.00,0.00,0,1016.1,15,10.3,17.3,241
2023-07-12T05:00,25.8,66,0.00,0.00,0,1016.6,4,9.2,19.8,249
2023-07-12T06:00,27.6,55,0.00,0.00,0,1017.1,1,8.4,20.5,250
2023-07-12T07:00,29.0,50,0.00,0.00,0,1017.1,0,7.9,21.6,240
2023-07-12T08:00,29.8,49,0.00,0.00,0,1017.3,0,9.7,24.5,225
